Date/Time,Latitude,Longitude,Hail size,Damage total,Insurance payout,Number of deaths,Number of injuries,
2010-03-06 03:25:00,-37.7210,144.7761,2.0,,,,,
2003-03-31 00:00:00,-24.8662,152.3494,0.0,,,,,
2003-04-03 00:00:00,-26.8092,152.9655,4.3,,,,,
2003-04-03 05:00:00,-27.5592,151.9536,4.3,,,,,
2003-04-03 00:00:00,0.0000,0.0000,0.8,,,,,
2003-05-15 02:30:00,-27.1545,149.0678,4.3,,,,,
2010-03-06 04:00:00,-37.7749,144.9153,3.2,,,,,
2010-03-06 04:15:00,-37.8809,145.1636,4.3,,,,,
2010-03-06 03:50:00,-37.7932,144.9382,3.0,,,,,
2010-03-06 04:10:00,-37.8316,145.2409,4.5,,,,,
2010-03-06 04:20:00,-37.8855,145.2942,2.5,,,,,
2010-03-06 04:30:00,-37.8855,145.2942,10.0,,,,,
2010-03-06 04:55:00,-36.9274,144.1620,2.0,,,,,
2010-03-07 05:30:00,-36.0921,145.4416,4.0,,,,,
2010-04-11 08:20:00,-38.9104,145.9193,2.0,,,,,
2003-10-02 00:00:00,-26.7234,153.1302,0.0,,,,,
2003-10-24 06:40:00,-27.9420,152.6233,6.7,,,,,
2003-10-24 06:40:00,-27.9420,152.6233,3.2,,,,,
2003-10-24 05:00:00,-27.6515,152.7794,4.3,,,,,
2003-10-24 05:00:00,-26.7581,152.8513,2.5,,,,,
2003-10-24 00:00:00,-27.9998,152.6816,0.0,,,,,
2003-10-25 00:00:00,-26.7667,152.8500,4.3,,,,,
2003-10-25 00:00:00,-26.6248,152.8666,4.3,,,,,
2003-10-25 00:00:00,-26.6976,152.8119,4.3,,,,,
2003-10-25 00:00:00,-26.7667,153.1333,4.3,,,,,
2003-10-25 00:00:00,-25.5115,152.0461,2.9,,,,,
2003-10-25 00:00:00,-26.1059,151.8425,0.0,,,,,
2003-10-25 00:00:00,-26.2637,151.8261,0.0,,,,,
2003-10-25 00:00:00,-26.1648,151.6028,0.0,,,,,
2003-10-25 00:00:00,-26.2418,151.9414,0.0,,,,,
2003-10-25 08:00:00,-27.5518,151.8316,4.3,,,,,
2003-10-25 00:00:00,-27.3920,152.5022,7.2,,,,,
2003-10-25 00:00:00,-27.2395,152.4197,7.2,,,,,
2010-03-06 03:52:00,-37.7717,144.9937,3.0,,,,,
2010-03-06 04:05:00,-37.8577,145.3642,3.0,,,,,
2010-03-06 03:05:00,-37.8203,145.1537,5.0,,,,,
2010-03-06 04:00:00,-37.8776,145.1273,4.0,,,,,
2010-03-06 04:00:00,-37.8776,145.1273,4.2,,,,,
2010-03-06 04:30:00,-37.8727,145.3446,7.0,,,,,
2010-03-06 04:00:00,-37.8204,144.9958,3.0,,,,,
2010-03-06 04:00:00,-37.8784,145.0681,2.0,,,,,
2010-03-06 04:15:00,-37.8638,145.2856,4.2,,,,,
2010-03-06 04:10:00,-37.8776,145.1273,4.5,,,,,
2010-03-06 03:30:00,-37.8436,144.9740,6.0,,,,,
2010-03-06 02:45:00,-37.1052,144.0956,2.0,,,,,
2010-03-06 03:30:00,-37.8776,145.1273,3.0,,,,,
2010-03-06 04:18:00,-37.8876,145.0793,2.0,,,,,
2010-03-06 03:30:00,-37.8036,144.9588,3.0,,,,,
2010-03-06 04:30:00,-37.8316,145.2409,3.5,,,,,
2010-03-06 04:15:00,-37.8520,145.1075,3.0,,,,,
2010-03-06 03:40:00,-37.8792,145.0579,4.0,,,,,
2010-03-06 04:00:00,-37.8036,144.9588,3.0,,,,,
2010-03-06 04:00:00,-37.8631,145.0651,5.0,,,,,
2010-03-06 04:30:00,-37.8809,145.1636,2.0,,,,,
2010-03-06 03:50:00,-37.8809,145.1636,2.0,,,,,
2010-03-06 02:30:00,-37.8036,144.9588,3.0,,,,,
2010-03-06 04:30:00,-37.8944,145.3864,4.2,,,,,
2010-03-06 04:00:00,-37.8776,145.1273,3.0,,,,,
2010-03-06 03:15:00,-37.2494,144.4519,2.0,,,,,
2010-03-06 04:04:00,-37.8776,145.1273,4.3,,,,,
2010-03-06 03:45:00,-37.7285,144.9404,2.0,,,,,
2010-03-06 04:10:00,-37.8776,145.1273,2.5,,,,,
2010-03-06 04:00:00,-37.8920,145.2463,7.3,,,,,
2010-03-06 04:10:00,-37.8809,145.1636,4.5,,,,,
2003-10-26 03:00:00,-28.2154,152.0353,5.0,,,,,
2003-10-26 03:40:00,-27.4634,151.9458,3.0,,,,,
2003-10-26 03:50:00,-27.5592,151.9536,2.0,,,,,
2010-08-18 11:00:00,-36.2528,142.3947,0.0,,,,,
2010-08-18 11:00:00,-36.1131,141.6489,2.9,,,,,
2010-08-18 12:00:00,-35.8111,144.2110,1.7,,,,,
2010-08-15 02:50:00,-33.7317,151.1346,2.0,,,,,
2003-10-26 15:55:00,-27.9984,153.3344,7.2,,,,,
2003-10-26 00:00:00,-27.9984,153.3344,4.3,,,,,
2003-10-26 00:00:00,-27.4500,153.0333,4.3,,,,,
2003-10-26 00:00:00,-26.8856,152.1030,4.3,,,,,
2003-10-26 00:00:00,-26.1826,152.0680,4.3,,,,,
2003-10-26 00:00:00,-26.6709,152.0003,4.3,,,,,
2003-10-26 00:00:00,-24.7743,152.4172,4.3,,,,,
2003-10-26 00:00:00,-24.7165,152.2749,4.3,,,,,
2003-10-26 00:00:00,-24.1820,149.8133,4.3,,,,,
2010-03-22 15:30:00,-31.9364,115.8136,6.0,,,,,
2010-03-22 15:30:00,-32.1219,115.8431,6.0,,,,,
2010-03-22 15:30:00,-31.9183,115.8239,5.5,,,,,
2010-03-22 15:30:00,-30.8586,119.7047,5.0,,,,,
2010-03-22 15:30:00,-31.9289,115.8269,5.0,,,,,
2003-11-24 03:50:00,-27.9904,153.3358,4.3,,,,,
2003-11-24 07:30:00,-28.0000,153.4167,2.1,,,,,
2003-11-24 09:20:00,-27.5059,153.1352,3.2,,,,,
2004-01-24 00:00:00,-27.6145,152.7608,4.3,,,,,
2004-01-24 10:00:00,-27.6315,152.3939,2.5,,,,,
2004-01-24 00:00:00,-28.2154,152.0353,2.5,,,,,
2004-01-26 05:30:00,-24.0062,151.1989,2.9,,,,,
2004-01-26 05:30:00,-27.6145,152.7608,4.3,,,,,
2004-01-27 05:30:00,-22.8501,150.1103,4.3,,,,,
2004-01-27 06:45:00,-27.6315,152.3939,4.3,,,,,
2004-01-27 07:30:00,-27.5612,152.2755,2.9,,,,,
2004-01-30 06:20:00,-27.6317,153.1094,0.6,,,,,
2004-01-30 04:00:00,-28.6548,151.9350,4.3,,,,,
2004-01-30 05:20:00,-26.1861,152.6681,7.2,,,,,
2004-01-30 00:00:00,-25.5881,151.2991,2.9,,,,,
2004-01-30 00:00:00,-26.9500,152.8000,4.3,,,,,
2004-01-31 00:00:00,-25.5376,152.7019,4.3,,,,,
2004-01-31 04:00:00,-25.9165,153.0036,7.2,,,,,
2004-01-28 00:00:00,-26.8048,153.1338,7.2,,,,,
2004-01-28 00:00:00,-26.2165,152.4200,4.3,,,,,
2004-01-28 00:00:00,-25.5115,152.0461,2.9,,,,,
2003-12-09 06:10:00,-23.8429,151.2555,0.0,,,,,
2003-12-09 06:10:00,-23.9000,151.2167,0.0,,,,,
2003-12-09 04:00:00,-17.2660,145.4781,4.3,,,,,
2003-12-06 05:00:00,-25.2365,152.2774,0.0,0,0,0,0,
2003-12-06 07:00:00,-25.6351,152.1427,0.0,0,0,0,0,
2004-02-23 00:00:00,-26.6709,152.0003,4.3,,,,,
2004-02-16 00:00:00,-27.5592,151.9536,3.0,,,,,
2004-02-16 00:00:00,-26.6709,152.0003,4.3,,,,,
2004-02-16 05:00:00,-27.5612,152.2755,4.3,,,,,
2004-02-16 05:00:00,-27.5537,152.0239,4.3,,,,,
2011-02-28 08:15:00,-31.9652,141.4513,1.2,,,,,
2011-01-19 06:20:00,-30.6415,152.9906,3.2,,,,,
2010-10-22 05:16:00,-34.2234,150.9762,3.0,,,,,
2010-11-01 05:30:00,-32.6401,151.7484,1.9,,,,,
2010-11-08 05:24:00,-33.7151,150.7512,2.4,,,,,
2010-11-08 05:45:00,-34.1817,150.6012,2.0,,,,,
2010-11-08 06:20:00,-35.3000,149.1333,2.0,,,,,
2010-11-08 06:38:00,-33.9651,150.8012,4.3,,,,,
2010-11-08 10:15:00,-33.5984,150.7679,2.0,,,,,
2010-11-08 05:50:00,-33.8984,150.9346,3.0,,,,,
2010-10-28 04:23:00,-27.6065,152.7758,4.0,,,,,
2010-12-15 06:20:00,-27.7659,153.1091,2.5,,,,,
2010-12-15 06:30:00,-27.6817,153.1886,4.3,,,,,
2010-12-15 06:30:00,-27.6776,153.1344,5.5,,,,,
2010-12-15 06:40:00,-27.7000,153.1667,6.7,,,,,
2010-12-16 05:45:00,-27.5706,153.1241,4.3,,,,,
2010-12-16 06:45:00,-26.6820,153.1177,4.3,,,,,
2010-12-16 08:40:00,-27.5537,152.0239,4.3,,,,,
2010-12-17 00:00:00,-27.5704,151.7155,3.0,,,,,
2010-12-17 00:00:00,-27.4634,151.9458,2.0,,,,,
2010-12-14 06:36:00,-35.1651,149.2512,0.0,,,,,
2010-12-16 03:00:00,-33.6317,151.3179,2.0,,,,,
2010-12-16 03:00:00,-33.9484,150.7512,3.5,,,,,
2010-12-16 08:00:00,-30.9817,151.5845,4.5,,,,,
2011-01-03 01:45:00,-33.4167,149.5807,0.0,,,,,
2011-01-03 06:32:00,-31.0817,150.9345,3.0,,,,,
2011-01-05 07:40:00,-35.3000,149.1333,4.3,,,,,
2011-01-19 02:29:00,-30.4317,152.0345,4.3,,,,,
2011-01-19 07:20:00,-29.6484,152.8011,0.0,,,,,
2011-02-21 00:00:00,-27.5262,152.9650,1.9,,,,,
2010-11-26 05:00:00,-37.6725,145.1540,0.0,,,,,
2010-11-07 03:30:00,-37.0009,143.9158,2.0,,,,,
2010-11-07 04:45:00,-37.2979,144.2416,0.0,,,,,
2010-12-05 01:55:00,-37.3460,144.1427,2.0,,,,,
2010-12-17 07:00:00,-38.0773,145.4779,2.0,,,,,
2011-01-22 06:00:00,-36.7967,147.5250,4.3,,,,,
2010-09-09 00:00:00,-37.4091,142.4113,3.5,,,,,
2010-12-03 04:00:00,-38.5708,143.3289,2.0,,,,,
2011-05-03 05:30:00,-27.8723,153.3147,2.4,,,,,
2011-05-03 05:30:00,-27.9401,153.3177,4.3,,,,,
2011-05-30 08:20:00,-27.9156,152.9855,2.0,,,,,
2011-05-30 08:50:00,-27.9881,152.9958,3.2,,,,,
2011-05-30 09:45:00,-27.8301,153.0313,3.0,,,,,
2011-05-31 06:00:00,-27.5401,153.0677,2.4,,,,,
2011-05-31 06:00:00,-27.4734,153.0955,2.9,,,,,
2004-10-17 00:00:00,-26.7384,150.6283,5.7,,,,,
2011-04-02 06:30:00,-29.6817,152.9345,2.9,,,,,
2004-10-20 00:00:00,-23.1290,150.7444,4.3,,,,,
2004-09-05 00:00:00,-27.6145,152.7608,4.3,,,,,
2004-10-26 12:15:00,-27.8790,151.2683,4.3,,,,,
2004-10-27 07:00:00,-25.6404,149.7983,6.7,,,,,
2011-05-30 06:30:00,-33.6984,151.2679,0.0,,,,,
2004-11-08 06:30:00,-27.9998,152.6816,7.2,,,,,
2004-11-09 04:20:00,-27.5512,153.0344,4.3,,,,,
2004-11-09 04:20:00,-27.5151,152.9386,4.3,,,,,
2004-11-09 04:20:00,-27.5345,153.0261,4.3,,,,,
2004-11-09 04:00:00,-27.2833,153.0667,7.2,,,,,
2004-11-09 04:55:00,-27.6315,152.3939,4.3,,,,,
2004-11-09 04:55:00,-23.6451,149.3314,4.3,,,,,
2004-12-02 06:00:00,-27.4340,151.7211,2.1,,,,,
2004-12-02 08:15:00,-26.6709,152.0003,2.5,,,,,
2004-12-02 07:00:00,-27.2659,152.0580,4.3,,,,,
2010-10-22 02:55:00,-33.6651,150.2846,2.4,,,,,
2010-10-22 04:25:00,-33.4518,150.5346,0.0,,,,,
2004-12-22 07:20:00,-28.5834,148.2278,0.0,,,,,
2004-12-06 11:30:00,-22.8232,147.6383,2.5,,,,,
2004-12-06 11:30:00,-22.8232,147.6383,4.3,,,,,
2004-12-20 07:10:00,-27.9881,152.9958,4.3,,,,,
2004-12-27 08:30:00,-27.5612,152.2755,5.0,,,,,
2004-12-04 00:00:00,-28.0332,147.4800,7.2,,,,,
2005-01-21 07:20:00,-27.6056,152.6647,4.3,,,,,
2005-01-21 07:30:00,-27.5915,152.7353,4.3,,,,,
2005-03-26 06:15:00,-25.5193,152.6127,6.7,,,,,
2005-03-26 04:10:00,-27.6304,152.6997,2.5,,,,,
2005-03-26 00:00:00,-25.8333,152.5333,7.5,,,,,
2005-03-26 06:00:00,-27.1901,153.0172,4.0,,,,,
2005-03-26 00:00:00,-27.1545,152.9730,4.3,,,,,
2005-03-26 06:00:00,-25.2365,152.2774,4.3,,,,,
2005-03-26 06:00:00,-25.9345,152.6380,7.2,,,,,
2005-09-27 05:10:00,-26.5409,151.8394,7.0,,,,,
2005-09-27 00:00:00,-28.2500,152.4833,5.0,,,,,
2005-09-30 00:00:00,-26.5409,151.8394,7.0,,,,,
2005-11-15 02:00:00,-27.5612,152.2755,3.0,,,,,
2005-11-15 00:00:00,-27.4654,152.4844,2.0,,,,,
2005-11-15 03:45:00,-28.3809,150.6086,2.5,,,,,
2005-11-27 05:30:00,-27.2333,153.1000,4.3,,,,,
2005-11-27 00:00:00,-27.8226,152.6150,4.3,,,,,
2005-11-27 05:30:00,-27.5345,152.9366,4.0,,,,,
2005-11-27 04:53:00,-27.2023,152.9591,4.3,,,,,
2005-11-27 05:40:00,-27.2333,153.0333,4.3,,,,,
2005-11-28 15:15:00,-20.4018,148.5808,4.3,,,,,
2005-11-29 00:00:00,-27.6231,152.7600,2.1,,,,,
2005-11-29 05:00:00,-27.6167,153.0333,2.1,,,,,
2005-11-29 04:15:00,-27.6029,152.8730,2.1,,,,,
2005-11-29 00:00:00,-27.5790,153.0594,2.5,,,,,
2005-11-29 05:30:00,-21.1412,149.1858,7.0,,,,,
2005-11-29 00:00:00,-20.0765,146.2614,4.3,,,,,
2005-11-30 05:45:00,-23.6145,150.1566,2.5,,,,,
2005-11-30 05:30:00,-23.4837,150.3286,2.5,,,,,
2005-11-30 01:00:00,-17.5500,145.7000,2.4,,,,,
2005-10-12 00:00:00,-27.9401,153.3177,5.0,,,,,
2005-10-12 00:00:00,-27.9167,153.3000,6.7,,,,,
2005-10-12 00:00:00,-27.9904,153.3358,6.7,,,,,
2005-10-13 00:00:00,-25.6404,149.7983,0.0,,,,,
2005-10-13 08:10:00,-27.6315,152.3939,6.7,,,,,
2005-10-13 00:00:00,-27.5612,152.2755,4.3,,,,,
2005-10-19 11:30:00,-17.1490,145.1108,4.3,,,,,
2005-10-19 11:30:00,-16.9971,145.4231,4.3,,,,,
2005-10-20 11:30:00,-17.4349,145.4300,10.0,,,,,
2005-10-21 07:00:00,-27.0854,152.3758,4.0,,,,,
2005-10-21 02:00:00,-25.6404,149.7983,3.0,,,,,
2005-10-24 00:00:00,-27.7381,152.2264,4.3,,,,,
2005-10-24 07:45:00,-27.6315,152.3939,7.5,,,,,
2005-10-24 00:00:00,-25.6762,151.8205,4.3,,,,,
2005-10-25 06:30:00,-27.6817,152.9816,4.3,,,,,
2005-10-27 05:19:00,-27.5592,151.9536,4.0,,,,,
2005-10-27 00:00:00,-27.5592,151.9536,4.3,,,,,
2005-05-28 05:17:00,-27.6817,152.9816,2.0,,,,,
2011-01-18 05:30:00,-30.6484,153.0011,4.0,,,,,
2006-05-28 05:17:00,-27.6817,152.9816,2.0,,,,,
2006-04-21 05:00:00,-26.9833,149.8833,4.3,,,,,
2006-04-05 00:00:00,-26.5734,148.7870,2.9,,,,,
2010-08-18 12:00:00,-35.7323,143.9189,0.0,,,,,
2005-12-25 04:00:00,-28.1137,153.0302,2.1,,,,,
2005-12-26 00:00:00,-26.6709,152.0003,4.3,,,,,
2005-12-26 00:00:00,-26.5409,151.8394,4.3,,,,,
2005-12-13 00:00:00,-27.8301,153.0313,4.3,,,,,
2005-12-13 00:00:00,-28.2115,152.8633,4.3,,,,,
2005-12-14 00:00:00,-26.1901,152.6655,4.3,,,,,
2010-10-29 17:30:00,-25.8431,133.2929,4.0,0,0,0,0,
2010-11-09 15:00:00,-19.6511,134.1897,4.3,0,0,0,0,
2010-11-09 17:00:00,-19.6511,134.1897,4.3,0,0,0,0,
2010-11-12 20:45:00,-25.0306,128.3000,3.2,,,,,
2011-08-30 06:20:00,-23.0834,148.0244,2.9,,,,,
2011-10-06 06:00:00,-23.9793,147.9503,0.0,,,,,
2011-10-06 06:00:00,-23.8568,148.1250,2.0,,,,,
2011-10-06 06:00:00,-23.7676,148.1325,2.0,,,,,
2011-10-13 05:00:00,-27.6234,152.9677,2.0,,,,,
2011-10-13 05:20:00,-27.6723,152.8986,2.4,,,,,
2011-10-13 06:00:00,-21.8490,146.6072,4.0,,,,,
2011-10-15 04:40:00,-28.1287,152.8161,3.0,,,,,
2011-10-15 05:20:00,-28.2115,152.8633,4.0,,,,,
2011-10-15 05:35:00,-27.9998,152.6816,4.3,,,,,
2011-10-15 05:45:00,-27.9881,152.9958,2.0,,,,,
2011-10-15 06:25:00,-27.9401,153.3177,2.9,,,,,
2011-10-15 06:30:00,-27.5426,152.9838,1.9,,,,,
2011-10-15 06:30:00,-27.5623,152.9761,2.0,,,,,
2011-10-15 06:30:00,-27.5673,152.5947,4.0,,,,,
2011-10-15 06:30:00,-26.2418,151.9414,4.0,,,,,
2011-10-15 06:55:00,-27.3667,153.0167,2.4,,,,,
2011-10-15 07:00:00,-27.3500,152.9667,4.3,,,,,
2011-10-15 07:15:00,-27.3109,153.0177,4.3,,,,,
2011-10-15 07:30:00,-27.6234,152.9677,4.3,,,,,
2011-10-15 07:30:00,-27.3192,153.0344,5.0,,,,,
2011-10-26 10:50:00,-28.2081,151.5656,3.0,,,,,
2011-10-30 08:00:00,-28.2154,152.0353,2.0,,,,,
2011-12-12 00:00:00,-28.0365,148.5798,0.0,,,,,
2004-10-26 02:45:00,-28.2154,152.0353,5.0,,,,,
2004-10-26 03:20:00,-28.1167,153.4667,4.3,,,,,
2004-12-08 00:00:00,-28.0365,148.5798,2.0,,,,,
2005-03-21 00:00:00,-26.3917,153.0386,2.0,,,,,
2005-03-25 00:00:00,-23.1290,150.7444,2.0,,,,,
2005-11-19 00:00:00,-28.3809,150.6086,2.5,,,,,
2006-09-27 00:00:00,-28.2154,152.0353,4.3,,,,,
2006-11-08 00:00:00,-27.2395,152.4197,7.2,,,,,
2006-11-08 00:00:00,-27.2395,152.4197,4.3,,,,,
2006-11-15 00:00:00,-25.9165,153.0036,7.2,,,,,
2006-11-15 00:00:00,-25.2500,153.1667,4.3,,,,,
2006-11-15 00:00:00,-27.4029,152.9283,3.0,,,,,
2006-11-15 00:00:00,-27.4792,153.0625,2.0,,,,,
2006-11-15 00:00:00,-27.4401,153.1705,4.3,,,,,
2006-11-15 00:00:00,-25.5115,152.0461,4.3,,,,,
2006-11-29 00:00:00,-27.5426,152.9838,2.0,,,,,
2006-11-29 00:00:00,-27.6145,152.7608,4.3,,,,,
2006-12-12 00:00:00,-27.8790,151.2683,3.0,,,,,
2006-12-16 00:00:00,-25.7237,152.5836,2.5,,,,,
2007-01-13 00:00:00,-28.2154,152.0353,4.0,,,,,
2007-01-26 00:00:00,-27.7209,152.3753,3.0,,,,,
2007-02-11 00:00:00,-28.8587,151.1656,2.0,,,,,
2007-02-12 00:00:00,-23.4393,150.4558,4.3,,,,,
2007-02-12 00:00:00,-27.6145,152.7608,3.0,,,,,
2011-08-30 05:00:00,-28.8540,152.5164,3.0,,,,,
2011-09-25 05:00:00,-28.8317,153.5345,5.0,,,,,
2011-10-15 06:18:00,-28.3317,153.3845,2.1,,,,,
2011-10-30 07:30:00,-29.0984,152.9511,4.3,,,,,
2011-11-12 03:40:00,-30.4317,152.0345,4.0,,,,,
2011-11-29 07:30:00,-35.2333,149.0167,3.0,,,,,
2011-09-28 02:30:00,-34.1569,141.1570,4.3,,,,,
2011-09-28 03:40:00,-35.0690,142.3161,2.5,,,,,
2011-09-28 02:30:00,-36.3818,145.4024,0.0,,,,,
2011-10-22 04:10:00,-37.5615,143.8530,3.0,,,,,
2011-11-09 08:15:00,-38.0773,145.4779,3.0,,,,,
2011-11-10 06:20:00,-38.4273,145.8200,5.0,,,,,
2011-12-24 06:30:00,-37.8398,146.2726,1.9,,,,,
2011-12-24 07:00:00,-37.7834,145.6111,2.4,,,,,
2011-12-24 08:00:00,-37.8982,146.0048,2.0,,,,,
2011-12-25 04:40:00,-37.7305,144.9007,2.0,,,,,
2011-12-25 04:49:00,-37.9017,144.6627,0.0,,,,,
2011-12-25 06:05:00,-37.6572,144.2306,4.0,,,,,
2011-12-25 06:23:00,-37.7285,144.6534,4.3,,,,,
2011-12-25 04:30:00,-37.7210,144.7761,4.3,,,,,
2011-12-25 07:48:00,-37.6604,145.3731,2.5,,,,,
2011-12-25 06:10:00,-37.6725,145.1540,5.0,,,,,
2011-12-25 06:10:00,-37.7258,145.1347,2.0,,,,,
2011-12-25 06:30:00,-37.6604,145.3731,5.0,,,,,
2011-12-25 04:30:00,-37.6888,144.7419,6.0,,,,,
2011-12-25 04:40:00,-37.7087,144.7947,6.7,,,,,
2011-12-25 04:45:00,-37.7396,144.9809,2.0,,,,,
2011-12-25 04:45:00,-37.7377,144.8029,4.3,,,,,
2011-12-25 04:45:00,-37.7685,144.9598,4.0,,,,,
2012-04-22 07:13:00,-38.0422,145.3476,2.2,,,,,
2012-04-22 08:15:00,-36.3948,146.4469,2.0,,,,,
2011-12-12 06:00:00,-28.8317,153.5345,3.0,,,,,
2012-01-20 04:45:00,-35.9484,149.1512,3.0,,,,,
2012-02-13 03:30:00,-33.6317,150.2846,2.5,,,,,
2012-02-13 04:00:00,-31.2315,147.6287,2.8,,,,,
2012-02-18 06:24:00,-32.2567,148.6012,2.0,,,,,
2012-02-18 08:41:00,-35.1833,149.1000,3.0,,,,,
2012-02-19 08:08:00,-34.5592,150.3823,4.3,,,,,
2012-02-20 11:40:00,-29.0817,153.4345,4.3,,,,,
2011-11-12 03:30:00,-30.3817,152.5845,6.0,,,,,
2011-11-11 06:30:00,-37.5615,143.8530,4.3,,,,,
2012-12-19 05:10:00,-42.8820,147.3230,2.5,,,,,
2012-04-23 03:30:00,-41.1790,146.4860,2.0,,,,,
2011-07-30 17:25:00,-34.0871,140.8821,4.0,,,,,
2011-07-30 17:25:00,-34.1790,140.7850,4.0,,,,,
2012-10-22 06:30:00,-36.7507,144.0457,3.5,,,,,
2011-11-08 00:00:00,-34.1794,139.9748,0.0,,,,,
2011-12-17 00:00:00,0.0000,0.0000,0.0,,,,,
2011-12-17 00:00:00,-33.0594,137.5154,4.3,,,,,
2011-12-17 00:00:00,-33.1392,136.4198,4.3,,,,,
2010-10-14 00:00:00,-34.3875,139.9139,1.9,,,,,
2010-10-14 00:00:00,-34.7195,140.7301,1.9,,,,,
2010-11-26 15:00:00,-34.1758,139.0841,4.3,,,,,
2010-12-05 00:00:00,-34.6011,138.8909,4.3,,,,,
2010-12-07 00:00:00,-34.8121,138.6862,1.7,,,,,
2012-07-12 12:00:00,-33.3403,115.6419,2.1,,,,,
2011-02-16 00:00:00,-37.5638,140.7014,1.7,,,,,
2011-02-16 00:00:00,-37.8241,140.7798,1.7,,,,,
2011-10-23 16:00:00,-23.8045,133.9037,0.0,,,,,
2008-09-19 00:00:00,-26.9431,152.5652,2.1,,,,,
2008-09-20 07:00:00,-27.6304,152.6997,2.1,,,,,
2008-09-21 00:00:00,-28.2115,152.8633,5.0,,,,,
2008-09-21 00:00:00,-27.6381,152.5927,3.0,,,,,
2008-09-21 00:00:00,-27.5570,152.5455,3.0,,,,,
2008-09-21 00:00:00,-27.3154,152.5677,3.0,,,,,
2008-09-21 00:00:00,-27.6145,152.7608,4.5,,,,,
2008-09-21 00:00:00,-27.6145,152.7608,0.0,,,,,
2008-10-15 00:00:00,-27.5612,152.2755,2.0,,,,,
2008-10-15 00:00:00,-27.2395,152.4197,2.0,,,,,
2008-10-15 09:15:00,-27.3487,153.0177,3.8,,,,,
2008-10-15 00:00:00,-27.5770,152.2022,5.7,,,,,
2008-10-21 00:00:00,-27.5592,151.9536,2.9,,,,,
2008-10-21 06:00:00,-27.9998,152.6816,4.3,,,,,
2008-10-21 00:00:00,-27.8101,152.6672,4.3,,,,,
2008-10-21 00:00:00,-27.6231,152.7600,4.0,,,,,
2008-10-22 02:45:00,-28.0606,153.4133,4.3,,,,,
2008-10-25 02:00:00,-27.9984,153.3344,3.8,,,,,
2008-10-25 04:30:00,-27.3762,153.0788,4.3,,,,,
2008-10-25 07:15:00,-26.8431,152.8847,6.0,,,,,
2008-10-25 00:00:00,-25.9165,153.0036,4.3,,,,,
2008-11-16 04:30:00,-27.9690,153.1597,4.3,,,,,
2008-11-16 06:08:00,-27.9726,153.1977,4.0,,,,,
2008-11-16 00:00:00,-27.9401,153.2427,4.3,,,,,
2008-11-16 07:30:00,-27.3904,152.9327,2.0,,,,,
2008-11-16 00:00:00,-27.4029,152.9283,3.0,,,,,
2008-11-16 00:00:00,-27.9881,152.9958,4.0,,,,,
2008-11-19 00:00:00,-27.5762,151.9539,3.0,,,,,
2008-11-20 08:00:00,-23.5759,148.8869,18.0,,,,,
2008-11-20 00:00:00,-27.4484,153.0122,3.0,,,,,
2008-11-20 00:00:00,-27.4567,153.1844,3.5,,,,,
2008-11-20 00:00:00,-27.2167,153.0833,2.4,,,,,
2008-11-20 00:00:00,-27.4484,153.0122,4.3,,,,,
2008-11-20 00:00:00,-27.4345,153.0316,4.3,,,,,
2008-12-04 05:15:00,-26.6709,152.0003,4.3,,,,,
2008-12-04 00:00:00,-27.2279,153.1150,4.3,,,,,
2008-12-06 07:20:00,-27.1167,152.8833,2.0,,,,,
2008-12-07 06:30:00,-26.7776,151.1108,7.0,,,,,
2008-12-20 04:30:00,-23.3309,150.6980,7.5,,,,,
2007-09-22 00:00:00,-28.0356,151.9803,3.5,,,,,
2007-10-08 07:00:00,-28.1698,153.5344,4.3,,,,,
2007-10-09 07:00:00,-27.2833,152.9333,4.0,,,,,
2007-10-09 07:00:00,-27.2333,153.0333,2.4,,,,,
2007-10-09 07:00:00,-27.0851,152.9513,2.5,,,,,
2007-10-09 07:00:00,-27.2279,153.1150,5.0,,,,,
2007-10-09 07:00:00,-27.6234,152.9677,2.4,,,,,
2007-10-09 07:00:00,-27.6167,153.0333,3.5,,,,,
2007-10-09 07:00:00,-27.5512,153.0344,2.9,,,,,
2007-10-09 07:00:00,-27.5987,153.0511,2.4,,,,,
2007-10-09 07:00:00,-27.9904,153.3358,4.3,,,,,
2007-10-09 07:00:00,-28.0195,153.1652,5.0,,,,,
2007-10-09 07:00:00,-27.9881,152.9958,5.0,,,,,
2007-10-09 07:00:00,-27.9881,152.9958,7.4,,,,,
2007-10-12 00:00:00,-28.1698,153.5344,4.3,,,,,
2007-10-12 00:00:00,-27.7000,153.2167,2.0,,,,,
2007-10-26 00:00:00,-27.3500,152.9667,3.0,,,,,
2007-10-29 00:00:00,-23.5209,148.1619,4.3,,,,,
2007-11-30 08:00:00,-17.5824,146.0428,2.0,,,,,
2007-12-04 11:00:00,-23.5209,148.1619,4.3,,,,,
2007-10-29 00:00:00,-24.1162,148.0886,3.2,,,,,
2007-10-29 00:00:00,-23.5209,148.1619,2.9,,,,,
2007-10-10 00:00:00,-28.0356,151.9803,3.0,,,,,
2008-04-22 11:45:00,-27.5537,152.0239,2.1,,,,,
2007-10-08 08:00:00,-27.6137,152.7922,2.1,,,,,
2007-10-09 10:00:00,-27.0848,153.1133,4.3,,,,,
2007-10-09 07:12:00,-27.2833,152.9333,4.0,,,,,
